frame,hip_x,hip_y,hip_z,hip_parent,hip_abdomen,hip_lButtock,hip_rButtock,abdomen_x,abdomen_y,abdomen_z,abdomen_parent,abdomen_chest,chest_x,chest_y,chest_z,chest_parent,chest_lCollar,chest_neck,chest_rCollar,neck_x,neck_y,neck_z,neck_parent,neck_neck1,neck1_x,neck1_y,neck1_z,neck1_parent,neck1_head,head_x,head_y,head_z,head_parent,rCollar_x,rCollar_y,rCollar_z,rCollar_parent,rCollar_rShldr,rShldr_x,rShldr_y,rShldr_z,rShldr_parent,rShldr_rForeArm,rForeArm_x,rForeArm_y,rForeArm_z,rForeArm_parent,rForeArm_rHand,rHand_x,rHand_y,rHand_z,rHand_parent,lCollar_x,lCollar_y,lCollar_z,lCollar_parent,lCollar_lShldr,lShldr_x,lShldr_y,lShldr_z,lShldr_parent,lShldr_lForeArm,lForeArm_x,lForeArm_y,lForeArm_z,lForeArm_parent,lForeArm_lHand,lHand_x,lHand_y,lHand_z,lHand_parent,rButtock_x,rButtock_y,rButtock_z,rButtock_parent,rButtock_rThigh,rThigh_x,rThigh_y,rThigh_z,rThigh_parent,rThigh_rShin,rShin_x,rShin_y,rShin_z,rShin_parent,rShin_rFoot,rFoot_x,rFoot_y,rFoot_z,rFoot_parent,lButtock_x,lButtock_y,lButtock_z,lButtock_parent,lButtock_lThigh,lThigh_x,lThigh_y,lThigh_z,lThigh_parent,lThigh_lShin,lShin_x,lShin_y,lShin_z,lShin_parent,lShin_lFoot,lFoot_x,lFoot_y,lFoot_z,lFoot_parent,
20,14.7688,-2.093,-10.2491,0,105.993,84.045,126.041,0,0,0,105.993,0.360994,0,0,0,0.360994,14.0707,3.26213,14.0707,7.3007,6.1582,-0.2292,3.26213,29.6838,0,0,0,29.6838,0,-26.3026,11.3329,5.19,0,0,0,0,14.0707,96.6539,39.3503,-1.5074,47.3348,96.6539,81.8685,-19.479,60.6152,-24.994,81.8685,82.4778,-5.748,-2.5133,-3.7337,82.4778,0,0,0,14.0707,96.6539,52.8793,10.7004,-72.8274,96.6539,68.1026,-3.8023,-87.0482,20.7527,68.1026,103.253,-10.2051,2.1045,5.5086,103.253,0,0,0,126.041,111.594,-20.8891,0.4374,12.8138,111.594,76.216,23.2553,0,-9.7489,76.216,37.6889,0,0,0,37.6889,0,0,0,84.045,111.594,-18.1839,-2.289,9.9999,111.594,72.0546,15.2382,0,4.9368,72.0546,31.5559,0,0,0,31.5559,
21,14.3565,-1.7387,-10.0835,0,104.782,82.3709,126.764,0,0,0,104.782,0.359365,0,0,0,0.359365,14.0707,3.26207,14.0707,7.3282,6.3094,-0.3422,3.26207,30.0084,0,0,0,30.0084,0,-26.1404,11.5097,6.2361,0,0,0,0,14.0707,96.6539,40.336,1.8006,45.4731,96.6539,86.2051,-19.6848,62.0179,-26.2738,86.2051,81.0609,-5.665,-2.519,-3.749,81.0609,0,0,0,14.0707,96.6539,52.8409,11.2336,-73.0633,96.6539,68.8421,-3.86,-86.4843,20.9088,68.8421,109.435,-10.0977,2.0877,5.5161,109.435,0,0,0,126.764,111.594,-21.1484,0.4917,12.8174,111.594,75.4659,24.3047,0,-9.9149,75.4659,37.8274,0,0,0,37.8274,0,0,0,82.3709,111.594,-19.2021,-2.7565,9.9999,111.594,72.8852,15.7664,0,4.9033,72.8852,31.4881,0,0,0,31.4881,
22,13.7479,-0.9537,-9.4938,0,104.268,81.2088,127.544,0,0,0,104.268,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,7.0525,6.4592,-0.1687,3.26225,31.7218,0,0,0,31.7218,0,-25.6541,10.7936,6.1851,0,0,0,0,14.0707,96.6539,40.2654,2.0477,46.5765,96.6539,89.1133,-22.0224,63.1669,-28.9288,89.1133,80.6047,-5.4974,-2.4711,-3.7563,80.6047,0,0,0,14.0707,96.6539,51.0782,11.0831,-74.0034,96.6539,67.7548,-6.5283,-86.4132,21.8812,67.7548,117.898,-9.5332,1.9626,5.4892,117.898,0,0,0,127.544,111.594,-20.897,0.2991,12.2155,111.594,75.4766,25.1175,0,-9.6773,75.4766,38.3849,0,0,0,38.3849,0,0,0,81.2088,111.594,-19.9021,-1.9244,9.9999,111.594,73.7447,16.3412,0,4.7931,73.7447,31.3438,0,0,0,31.3438,
23,13.573,-0.3748,-9.2896,0,103.315,79.7237,128.264,0,0,0,103.315,0.359365,0,0,0,0.359365,14.0707,3.26213,14.0707,6.5108,6.3067,0.2231,3.26213,30.8947,0,0,0,30.8947,0,-25.347,8.9632,5.0249,0,0,0,0,14.0707,96.6539,35.5826,3.8068,49.5633,96.6539,93.3273,-21.9077,64.5869,-29.5926,93.3273,79.928,-5.4022,-2.4305,-3.7523,79.928,0,0,0,14.0707,96.6539,49.398,11.4779,-75.0365,96.6539,72.9004,-9.2978,-88.2167,22.7148,72.9004,116.959,-9.1895,1.8744,5.4711,116.959,0,0,0,128.264,111.594,-21.2858,-0.1096,12.0802,111.594,75.6446,25.5156,0,-8.935,75.6446,39.045,0,0,0,39.045,0,0,0,79.7237,111.594,-20.462,-1.4162,10,111.594,73.1981,16.3636,0,5.2278,73.1981,31.1076,0,0,0,31.1076,
24,13.4826,0.0147,-9.5586,0,102.423,78.3531,128.9,0,0,0,102.423,0.359365,0,0,0,0.359365,14.0707,3.26219,14.0707,6.7998,6.3212,0.3341,3.26219,26.4414,0,0,0,26.4414,0,-25.3573,9.7004,6.0144,0,0,0,0,14.0707,96.6539,27.3697,5.299,54.8929,96.6539,98.5865,-19.7442,65.7769,-28.7733,98.5865,79.5239,-5.2246,-2.3819,-3.7597,79.5239,0,0,0,14.0707,96.6539,48.1728,11.7272,-76.2347,96.6539,79.5654,-10.7987,-88.8806,23.1813,79.5654,114.667,-8.8766,1.807,5.4727,114.667,0,0,0,128.9,111.594,-21.8467,-0.3429,12.4342,111.594,75.7193,26.2123,0,-8.4838,75.7193,38.8085,0,0,0,38.8085,0,0,0,78.3531,111.594,-21.0234,-2.0188,10,111.594,72.1773,17.1421,0,6.2122,72.1773,31.0033,0,0,0,31.0033,
25,13.6167,0.6452,-10.0868,0,102.763,77.7748,129.831,0,0,0,102.763,0.359909,0,0,0,0.359909,14.0707,3.26225,14.0707,7.6056,6.616,0.1681,3.26225,23.6007,0,0,0,23.6007,0,-25.5707,12.2887,8.1537,0,0,0,0,14.0707,96.6539,24.2777,2.4827,60.3609,96.6539,101.067,-20.348,66.4855,-30.1587,101.067,80.927,-5.0447,-2.3411,-3.764,80.927,0,0,0,14.0707,96.6539,46.867,10.6214,-78.2181,96.6539,83.9941,-11.4392,-86.704,21.9462,83.9941,115.02,-8.3229,1.7372,5.457,115.02,0,0,0,129.831,111.594,-21.7986,-0.2022,12.5856,111.594,75.3485,27.1951,0,-8.6282,75.3485,37.8108,0,0,0,37.8108,0,0,0,77.7748,111.594,-20.9355,-2.3975,10,111.594,71.9236,18.5019,0,6.7686,71.9236,30.6764,0,0,0,30.6764,
26,14.0432,1.2122,-10.5051,0,103.514,77.4495,130.881,0,0,0,103.514,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,8.1039,6.9684,0.0311,3.26225,24.4637,0,0,0,24.4637,0,-25.6674,14.1725,9.3483,0,0,0,0,14.0707,96.6539,27.9614,4.126,62.7383,96.6539,100.65,-22.2215,65.8141,-31.5324,100.65,83.9202,-5.1417,-2.3888,-3.8365,83.9202,0,0,0,14.0707,96.6539,46.2022,9.2473,-80.5579,96.6539,90.6832,-11.563,-85.0839,20.3188,90.6832,116.122,-8.0245,1.8249,5.5479,116.122,0,0,0,130.881,111.594,-21.5477,-0.0838,12.4188,111.594,74.4294,28.05,0,-8.4182,74.4294,37.1108,0,0,0,37.1108,0,0,0,77.4495,111.594,-19.9383,-1.4331,10,111.594,71.7153,19.5563,0,6.4653,71.7153,30.1682,0,0,0,30.1682,
27,14.1264,1.2057,-10.6872,0,103.711,77.129,131.412,0,0,0,103.711,0.360452,0,0,0,0.360452,14.0707,3.26219,14.0707,8.2783,7.2284,-0.0736,3.26219,24.3873,0,0,0,24.3873,0,-25.2179,15.264,10.5085,0,0,0,0,14.0707,96.6539,31.7381,12.3317,63.4494,96.6539,99.6143,-20.3816,66.2783,-29.6931,99.6143,87.5393,-5.5776,-2.5542,-4.0556,87.5393,0,0,0,14.0707,96.6539,46.1063,9.5635,-81.9523,96.6539,96.476,-11.8683,-86.7379,21.5681,96.476,121.379,-8.3963,2.1711,5.863,121.379,0,0,0,131.412,111.594,-21.8554,-0.3484,12.3188,111.594,74.0706,28.9202,0,-7.5266,74.0706,37.1079,0,0,0,37.1079,0,0,0,77.129,111.594,-19.1554,-0.2199,10,111.594,71.5042,20.4052,0,6.2456,71.5042,30.1526,0,0,0,30.1526,
28,13.8451,1.7535,-11.1083,0,103.667,76.6365,131.902,0,0,0,103.667,0.360452,0,0,0,0.360452,14.0707,3.26219,14.0707,8.7299,7.3028,-0.0022,3.26219,22.5493,0,0,0,22.5493,0,-24.5417,15.9999,12.247,0,0,0,0,14.0707,96.6539,34.6644,18.3788,62.9134,96.6539,98.5883,-14.6819,70.4386,-28.9044,98.5883,90.3074,-6.051,-2.7623,-4.2668,90.3074,0,0,0,14.0707,96.6539,45.3764,10.7502,-82.7552,96.6539,97.672,-12.8194,-88.8563,23.4486,97.672,128.082,-8.9814,2.4075,6.1116,128.082,0,0,0,131.902,111.594,-22.7952,-0.9816,12.3987,111.594,74.6151,29.4354,0,-6.6895,74.6151,37.0368,0,0,0,37.0368,0,0,0,76.6365,111.594,-19.9583,-0.4342,10,111.594,72.0631,20.9729,0,6.7024,72.0631,30.5064,0,0,0,30.5064,
29,13.5159,2.9998,-11.7616,0,103.756,75.8621,132.824,0,0,0,103.756,0.360452,0,0,0,0.360452,14.0707,3.26231,14.0707,9.0567,7.3751,0.5222,3.26231,21.3559,0,0,0,21.3559,0,-24.1507,15.6936,9.741,0,0,0,0,14.0707,96.6539,38.8019,20.9546,62.2464,96.6539,98.2453,-9.8528,75.3921,-33.1548,98.2453,89.9509,-8.3934,-3.3363,-4.4174,89.9509,0,0,0,14.0707,96.6539,44.0987,11.6574,-83.4377,96.6539,97.6372,-13.1687,-88.805,23.1165,97.6372,130.346,-10.2214,3.5419,6.2886,130.346,0,0,0,132.824,111.594,-23.4597,-1.5278,12.3881,111.594,75.1016,29.5172,0,-6.1207,75.1016,37.0348,0,0,0,37.0348,0,0,0,75.8621,111.594,-21.2286,-1.0402,10,111.594,72.9103,21.1933,0,6.9829,72.9103,30.5254,0,0,0,30.5254,
30,13.2406,3.6553,-12.4412,0,104.171,75.4709,133.646,0,0,0,104.171,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,8.6225,7.5094,1.1299,3.26225,21.1947,0,0,0,21.1947,0,-24.0441,14.7663,4.2917,0,0,0,0,14.0707,96.6539,41.0893,23.7778,62.4028,96.6539,97.9786,-8.952,77.7273,-35.7082,97.9786,86.9192,-14.3181,-4.5522,-4.6136,86.9192,0,0,0,14.0707,96.6539,43.083,12.9035,-83.5906,96.6539,97.8436,-12.9075,-88.6069,22.7872,97.8436,130.08,-13.0454,6.6813,6.7245,130.08,0,0,0,133.646,111.594,-23.5236,-1.8302,12.3091,111.594,75.233,30.2479,0,-5.2714,75.233,37.4634,0,0,0,37.4634,0,0,0,75.4709,111.594,-20.8921,-0.9221,10,111.594,73.5893,21.6862,0,7.3323,73.5893,30.1407,0,0,0,30.1407,
31,12.8474,3.9285,-13.2517,0,104.914,75.641,134.172,0,0,0,104.914,0.360452,0,0,0,0.360452,14.0707,3.26231,14.0707,8.3262,7.5248,0.9785,3.26231,21.4715,0,0,0,21.4715,0.0197823,-23.7349,15.2691,6.0442,0.0197823,0,0,0,14.0707,96.6539,39.6878,26.0147,62.8075,96.6539,96.3917,-9.5742,78.8483,-34.6476,96.3917,84.3959,-17.7969,-5.2306,-4.6956,84.3959,0,0,0,14.0707,96.6539,41.1654,8.1252,-83.2469,96.6539,97.0498,-16.9465,-87.598,23.897,97.0498,131.344,-15.3288,9.4801,7.1043,131.344,0,0,0,134.172,111.594,-23.4817,-1.9701,12.2449,111.594,75.348,31.114,0,-4.6542,75.348,37.6939,0,0,0,37.6939,0,0,0,75.641,111.594,-19.4884,-0.6813,10,111.594,74.6408,22.5899,0,8.2453,74.6408,29.58,0,0,0,29.58,
32,12.0335,4.7614,-14.0816,0,105.471,75.921,134.395,0,0,0,105.471,0.359909,0,0,0,0.359909,14.0707,3.26225,14.0707,9.0662,7.7299,0.8353,3.26225,21.8244,0,0,0,21.8244,0.0197823,-23.1895,16.4896,8.445,0.0197823,0,0,0,14.0707,96.6539,39.7116,26.8909,64.1152,96.6539,94.1508,-9.5505,79.7849,-35.33,94.1508,83.8688,-14.181,-4.5283,-4.5775,83.8688,0,0,0,14.0707,96.6539,34.8652,1.2109,-80.6787,96.6539,95.0054,-27.3512,-88.4965,24.015,95.0054,132.998,-15.2983,10.0593,7.1686,132.998,0,0,0,134.395,111.594,-23.3715,-1.7466,12.2618,111.594,75.3515,30.7645,0,-5.1593,75.3515,37.6066,0,0,0,37.6066,0,0,0,75.921,111.594,-18.4461,-1.2513,10,111.594,75.1902,23.0196,0,9.0121,75.1902,28.9136,0,0,0,28.9136,
33,10.7796,6.4534,-14.8442,0,105.652,75.802,134.699,0,0,0,105.652,0.359909,0,0,0,0.359909,14.0707,3.26219,14.0707,9.1076,8.1223,1.2917,3.26219,22.1073,0,0,0,22.1073,0.0279765,-22.6873,16.5773,2.9077,0.0279765,0,0,0,14.0707,96.6539,42.8555,29.3118,66.4571,96.6539,92.7716,-10.2093,77.7879,-36.1879,92.7716,83.9013,-9.2669,-3.6624,-4.5348,83.9013,0,0,0,14.0707,96.6539,26.6663,-1.874,-76.0692,96.6539,92.9183,-35.8629,-91.1431,22.1545,92.9183,131.418,-14.3488,9.6394,7.1745,131.418,0,0,0,134.699,111.594,-23.0398,-1.6266,12.2625,111.594,75.3885,30.0697,0,-5.2661,75.3885,37.605,0,0,0,37.605,0,0,0,75.802,111.594,-18.1007,-3.0115,10,111.594,74.5943,22.9348,0,9.5561,74.5943,28.5838,0,0,0,28.5838,
34,9.3462,8.0522,-15.6138,0,105.531,75.2047,135.245,0,0,0,105.531,0.360452,0,0,0,0.360452,14.0707,3.26219,14.0707,7.8405,8.1527,1.617,3.26219,22.2221,0,0,0,22.2221,0.0279765,-22.368,14.8783,-3.5398,0.0279765,0,0,0,14.0707,96.6539,45.1663,32.8114,69.4685,96.6539,92.2875,-12.2663,73.8607,-34.9059,92.2875,82.8438,-8.1532,-3.6494,-4.6792,82.8438,0,0,0,14.0707,96.6539,22.207,-12.4244,-73.4272,96.6539,91.9743,-39.0482,-89.4766,22.7188,91.9743,126.279,-13.4579,9.519,7.1641,126.279,0,0,0,135.245,111.594,-22.2195,-2.1657,12.0985,111.594,75.6375,29.9998,0,-3.7926,75.6375,37.5434,0,0,0,37.5434,0,0,0,75.2047,111.594,-18.2752,-4.7629,10,111.594,74.0945,22.7753,0,9.9622,74.0945,28.6338,0,0,0,28.6338,
35,8.4797,8.9944,-15.9956,0,105.491,74.8338,135.618,0,0,0,105.491,0.359365,0,0,0,0.359365,14.0707,3.26219,14.0707,8.1647,7.9531,1.8955,3.26219,22.2222,0,0,0,22.2222,0,-22.5243,11.5997,-7.9861,0,0,0,0,14.0707,96.6539,46.3495,34.8531,72.1295,96.6539,92.0364,-14.5294,71.1586,-33.4372,92.0364,81.2464,-9.5881,-4.1149,-4.8406,81.2464,0,0,0,14.0707,96.6539,19.9347,-21.8506,-71.6515,96.6539,91.5905,-43.5946,-91.2401,27.2738,91.5905,120.377,-12.5532,9.7571,7.0924,120.377,0,0,0,135.618,111.594,-21.4953,-3.0836,11.8578,111.594,76.0971,30.1997,0,-2.4419,76.0971,37.2589,0,0,0,37.2589,0,0,0,74.8338,111.594,-19.1392,-5.6911,9.7622,111.594,74.5067,22.6869,0,10.0253,74.5067,28.7698,0,0,0,28.7698,
36,8.2468,9.8643,-15.8823,0,105.842,74.922,135.86,0,0,0,105.842,0.360994,0,0,0,0.360994,14.0707,3.26225,14.0707,9.8503,7.1172,2.089,3.26225,22.1975,0,0,0,22.1975,0,-22.2667,6.9719,-10.9791,0,0,0,0,14.0707,96.6539,47.1698,36.1095,73.9839,96.6539,91.9999,-15.7378,69.6687,-33.6187,91.9999,80.3995,-10.9541,-4.3356,-4.8999,80.3995,0,0,0,14.0707,96.6539,20.1166,-23.2167,-69.8976,96.6539,92.0184,-48.1036,-96.7711,29.7074,92.0184,116.276,-12.0261,10.048,7.0649,116.276,0,0,0,135.86,111.594,-21.5487,-3.9282,11.5262,111.594,76.5224,30.7724,0,-1.7505,76.5224,37.2029,0,0,0,37.2029,0,0,0,74.922,111.594,-20.0446,-6.3998,9.3769,111.594,75.5445,22.567,0,9.9089,75.5445,28.9586,0,0,0,28.9586,
37,7.3535,11.0851,-15.4152,0,106.145,74.9659,136.103,0,0,0,106.145,0.359909,0,0,0,0.359909,14.0707,3.26213,14.0707,8.9827,5.9695,1.8371,3.26213,23.4375,0,0,0,23.4375,0,-21.3445,4.7847,-9.1413,0,0,0,0,14.0707,96.6539,46.7142,38.7837,76.7788,96.6539,91.7854,-14.8876,69.4265,-33.5864,91.7854,80.6681,-11.4824,-4.073,-4.8961,80.6681,0,0,0,14.0707,96.6539,21.9756,-28.5369,-72.448,96.6539,94.3651,-48.2558,-96.6102,28.3952,94.3651,115.482,-11.8349,10.0552,7.0892,115.482,0,0,0,136.103,111.594,-21.7424,-4.1146,11.3221,111.594,76.6057,31.4363,0,-1.3365,76.6057,37.3758,0,0,0,37.3758,0,0,0,74.9659,111.594,-19.5559,-6.635,8.7365,111.594,76.4292,22.3308,0,9.8658,76.4292,29.135,0,0,0,29.135,
38,6.2869,12.3379,-14.4788,0,106.32,74.9742,136.263,0,0,0,106.32,0.359365,0,0,0,0.359365,14.0707,3.26219,14.0707,4.5236,6.0944,1.1929,3.26219,26.8207,0,0,0,26.8207,0,-20.3573,9.3686,-0.8851,0,0,0,0,14.0707,96.6539,45.4396,42.333,80.6966,96.6539,90.803,-13.246,70.5919,-32.5004,90.803,81.6879,-11.6008,-3.7535,-4.8972,81.6879,0,0,0,14.0707,96.6539,21.4901,-35.7759,-76.9678,96.6539,97.1448,-48.5268,-94.3521,27.8986,97.1448,116.462,-11.3893,9.0893,7.0643,116.462,0,0,0,136.263,111.594,-21.7914,-3.4869,11.5284,111.594,76.5884,31.1948,0,-1.8528,76.5884,37.3775,0,0,0,37.3775,0,0,0,74.9742,111.594,-18.641,-6.2098,7.3998,111.594,76.7795,22.2623,0,9.7143,76.7795,29.1331,0,0,0,29.1331,
39,6.6575,13.1973,-13.804,0,106.513,75.1132,136.294,0,0,0,106.513,0.360452,0,0,0,0.360452,14.0707,3.26219,14.0707,1.6457,5.4255,0.5411,3.26219,30.091,0,0,0,30.091,0,-19.2433,11.068,4.9326,0,0,0,0,14.0707,96.6539,43.7701,44.1369,83.2531,96.6539,88.4184,-14.1445,71.3605,-33.2295,88.4184,82.6456,-11.71,-3.8286,-4.9011,82.6456,0,0,0,14.0707,96.6539,22.4059,-39.609,-79.8484,96.6539,98.52,-50.7146,-94.0337,27.6177,98.52,116.782,-11.0818,7.8927,7.0098,116.782,0,0,0,136.294,111.594,-21.4259,-3.2357,11.4496,111.594,76.7947,30.1993,0,-1.6454,76.7947,37.3169,0,0,0,37.3169,0,0,0,75.1132,111.594,-18.4474,-6.1686,6.5611,111.594,76.9934,21.9909,0,9.4473,76.9934,29.2104,0,0,0,29.2104,
40,7.7218,13.7602,-13.9907,0,106.552,75.1446,136.296,0,0,0,106.552,0.359365,0,0,0,0.359365,14.0707,3.26219,14.0707,2.4811,3.5598,0.4318,3.26219,31.156,0,0,0,31.156,0,-17.9599,6.4194,1.7962,0,0,0,0,14.0707,96.6539,42.9713,43.9134,83.4264,96.6539,84.861,-17.0434,71.6805,-35.8736,84.861,83.1644,-11.9002,-4.1824,-4.8992,83.1644,0,0,0,14.0707,96.6539,25.885,-43.1135,-83.8521,96.6539,98.808,-54.1674,-95.1582,26.0062,98.808,117.13,-11.2492,7.3123,6.9941,117.13,0,0,0,136.296,111.594,-20.6079,-4.1037,10.517,111.594,77.1308,29.4807,0,0.2088,77.1308,37.4534,0,0,0,37.4534,0,0,0,75.1446,111.594,-18.2056,-7.0638,7.0714,111.594,77.2706,21.4366,0,9.5289,77.2706,29.6622,0,0,0,29.6622,
41,8.2303,13.9722,-14.5813,0,106.388,74.8388,136.481,0,0,0,106.388,0.360994,0,0,0,0.360994,14.0707,3.26225,14.0707,2.4192,4.342,0.6041,3.26225,29.9549,0,0,0,29.9549,0,-17.0525,8.0123,-0.519,0,0,0,0,14.0707,96.6539,44.283,42.7797,82.2246,96.6539,81.8708,-19.1184,73.552,-38.0118,81.8708,83.3386,-12.171,-4.5175,-4.8977,83.3386,0,0,0,14.0707,96.6539,24.8576,-47.9881,-90.0542,96.6539,99.0675,-59.9292,-99.1087,25.5953,99.0675,118.199,-11.3067,6.1145,6.9972,118.199,0,0,0,136.481,111.594,-20.3568,-5.1283,9.4837,111.594,77.0357,29.4294,0,1.2981,77.0357,37.8284,0,0,0,37.8284,0,0,0,74.8388,111.594,-17.943,-7.8986,7.7717,111.594,77.254,21.3461,0,9.7964,77.254,30.2412,0,0,0,30.2412,
42,8.4205,14.3426,-14.9952,0,106.214,74.3522,136.857,0,0,0,106.214,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,0.6173,6.7856,0.5922,3.26225,28.1553,0,0,0,28.1553,0.0197823,-17.7163,14.789,3.1839,0.0197823,0,0,0,14.0707,96.6539,45.9008,41.4899,81.072,96.6539,80.7654,-20.272,75.5621,-39.1941,80.7654,83.3341,-12.4908,-4.5675,-4.8906,83.3341,0,0,0,14.0707,96.6539,19.128,-52.3782,-96.4738,96.6539,99.4805,-65.7663,-103.811,26.2359,99.4805,120.101,-11.0697,4.6253,6.9966,120.101,0,0,0,136.857,111.594,-20.9687,-5.4592,8.806,111.594,76.3533,29.3437,0,1.5383,76.3533,38.2781,0,0,0,38.2781,0,0,0,74.3522,111.594,-18.5174,-8.0981,7.6151,111.594,76.8116,21.6929,0,9.887,76.8116,31.0468,0,0,0,31.0468,
43,8.5917,15.2792,-14.8886,0,106.197,74.0125,137.223,0,0,0,106.197,0.359909,0,0,0,0.359909,14.0707,3.26219,14.0707,-0.5508,8.11,0.6622,3.26219,27.7339,0,0,0,27.7339,0,-18.467,18.6751,5.6456,0,0,0,0,14.0707,96.6539,46.6413,40.4101,81.0923,96.6539,82.0655,-20.9346,74.6369,-39.0775,82.0655,83.2198,-12.5868,-4.4494,-4.8714,83.2198,0,0,0,14.0707,96.6539,14.9484,-55.0304,-101.519,96.6539,99.6168,-68.8609,-105.266,26.3,99.6168,122.641,-10.9749,4.1042,6.9987,122.641,0,0,0,137.223,111.594,-21.5177,-5.7258,8.1131,111.594,75.774,29.2767,0,2.4221,75.774,38.5375,0,0,0,38.5375,0,0,0,74.0125,111.594,-19.4123,-8.6859,7.0571,111.594,76.4122,21.7059,0,9.9118,76.4122,31.8979,0,0,0,31.8979,
44,8.9323,16.0591,-14.3774,0,2.02497,63.8523,63.8523,0,0,0,2.02497,0.359909,0,0,0,0.359909,14.0707,3.26213,14.0707,-0.7114,8.3415,0.6236,3.26213,22.0076,0,0,0,22.0076,0,-17.2836,19.4437,4.825,0,0,0,0,14.0707,96.6539,47.1277,38.6377,81.8651,96.6539,12.2161,-21.7529,71.3764,-37.0227,12.2161,4.41557,-12.5931,-4.6096,-4.8493,4.41557,0,0,0,14.0707,96.6539,13.9881,-54.9389,-103.323,96.6539,12.2161,-69.381,-104.92,26.2335,12.2161,4.41557,-11.4767,4.8372,7.0132,4.41557,0,0,0,63.8523,111.594,-21.7097,-6.4553,7.3769,111.594,53.2633,29.6211,0,3.3408,53.2633,7.66959,0,0,0,7.66959,0,0,0,63.8523,111.594,-20.1263,-9.3319,6.6244,111.594,53.2633,21.2868,0,9.9604,53.2633,7.66959,0,0,0,7.66959,
45,9.5961,16.3122,-13.9578,0,2.02497,63.8523,63.8523,0,0,0,2.02497,0.359909,0,0,0,0.359909,14.0707,3.26213,14.0707,-0.559,7.4722,-0.5045,3.26213,22.0076,0,0,0,22.0076,0,-14.9022,18.2687,9.5821,0,0,0,0,14.0707,96.6539,46.6705,36.0693,82.2097,96.6539,12.2161,-23.5099,68.4951,-34.7358,12.2161,4.41557,-12.4396,-4.8347,-4.8354,4.41557,0,0,0,14.0707,96.6539,13.9286,-52.3496,-102.224,96.6539,12.2161,-68.9597,-105.978,26.6243,12.2161,4.41557,-12.5773,6.7892,7.0269,4.41557,0,0,0,63.8523,111.594,-21.8712,-6.9869,6.7523,111.594,53.2633,29.7934,0,3.8836,53.2633,7.66959,0,0,0,7.66959,0,0,0,63.8523,111.594,-21.2175,-9.1883,6.0291,111.594,53.2633,20.6847,0,9.9955,53.2633,7.66959,0,0,0,7.66959,
46,10.0771,16.2465,-13.9626,0,2.02497,63.8523,63.8523,0,0,0,2.02497,0.359909,0,0,0,0.359909,14.0707,3.26213,14.0707,-0.4898,5.1191,-2.5638,3.26213,22.0076,0,0,0,22.0076,0,-13.3644,16.5679,23.2037,0,0,0,0,14.0707,96.6539,45.2488,33.7662,82.0403,96.6539,12.2161,-25.5038,66.668,-34.6102,12.2161,4.41557,-11.4015,-4.7314,-4.8319,4.41557,0,0,0,14.0707,96.6539,12.1555,-49.2364,-101.414,96.6539,12.2161,-68.3232,-107.35,27.197,12.2161,4.41557,-13.7165,8.6192,7.0265,4.41557,0,0,0,63.8523,111.594,-21.898,-7.083,6.4021,111.594,53.2633,29.6362,0,4.4428,53.2633,7.66959,0,0,0,7.66959,0,0,0,63.8523,111.594,-21.7738,-8.913,5.9108,111.594,53.2633,20.0133,0,9.8843,53.2633,7.66959,0,0,0,7.66959,
47,10.1432,16.4811,-14.1376,0,102.052,91.9959,114.369,0,0,0,102.052,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,-0.3799,2.0882,-4.068,3.26225,23.8227,0,0,0,23.8227,0,-14.586,15.7977,35.4142,0,0,0,0,14.0707,96.6539,44.0847,32.3917,81.9982,96.6539,1.06257,-27.0041,64.9301,-35.7828,1.06257,8.37811,-9.6756,-4.4166,-4.8268,8.37811,0,0,0,14.0707,96.6539,8.7897,-46.59,-102.192,96.6539,7.95038,-67.7048,-106.425,26.5882,7.95038,13.0858,-14.3261,8.5551,7.0673,13.0858,0,0,0,114.369,111.594,-21.9329,-7.3282,6.4518,111.594,53.5686,29.5802,0,4.8456,53.5686,8.63804,0,0,0,8.63804,0,0,0,91.9959,111.594,-21.1298,-8.7351,6.6457,111.594,53.9157,19.7636,0,9.5524,53.9157,8.97785,0,0,0,8.97785,
48,9.9039,17.2057,-14.2805,0,103.961,92.3831,115.569,0,0,0,103.961,0.360994,0,0,0,0.360994,14.0707,3.26225,14.0707,-0.2423,0.2252,-4.4636,3.26225,28.1285,0,0,0,28.1285,0,-16.7882,16.027,40.9056,0,0,0,0,14.0707,96.6539,43.4495,31.5171,82.3376,96.6539,32.6911,-27.8427,63.3109,-35.5312,32.6911,34.0508,-8.313,-4.1213,-4.7881,34.0508,0,0,0,14.0707,96.6539,5.0682,-43.8105,-104.598,96.6539,39.2431,-67.6497,-103.497,23.9577,39.2431,52.0816,-14.3356,6.2142,7.1792,52.0816,0,0,0,115.569,111.594,-22.1767,-7.6677,6.5628,111.594,55.3511,29.4594,0,5.2477,55.3511,10.8316,0,0,0,10.8316,0,0,0,92.3831,111.594,-20.5844,-8.5243,7.2638,111.594,56.8933,19.8898,0,9.2968,56.8933,12.1151,0,0,0,12.1151,
