frame,hip_x,hip_y,hip_z,hip_parent,hip_abdomen,hip_lButtock,hip_rButtock,abdomen_x,abdomen_y,abdomen_z,abdomen_parent,abdomen_chest,chest_x,chest_y,chest_z,chest_parent,chest_lCollar,chest_neck,chest_rCollar,neck_x,neck_y,neck_z,neck_parent,neck_neck1,neck1_x,neck1_y,neck1_z,neck1_parent,neck1_head,head_x,head_y,head_z,head_parent,rCollar_x,rCollar_y,rCollar_z,rCollar_parent,rCollar_rShldr,rShldr_x,rShldr_y,rShldr_z,rShldr_parent,rShldr_rForeArm,rForeArm_x,rForeArm_y,rForeArm_z,rForeArm_parent,rForeArm_rHand,rHand_x,rHand_y,rHand_z,rHand_parent,lCollar_x,lCollar_y,lCollar_z,lCollar_parent,lCollar_lShldr,lShldr_x,lShldr_y,lShldr_z,lShldr_parent,lShldr_lForeArm,lForeArm_x,lForeArm_y,lForeArm_z,lForeArm_parent,lForeArm_lHand,lHand_x,lHand_y,lHand_z,lHand_parent,rButtock_x,rButtock_y,rButtock_z,rButtock_parent,rButtock_rThigh,rThigh_x,rThigh_y,rThigh_z,rThigh_parent,rThigh_rShin,rShin_x,rShin_y,rShin_z,rShin_parent,rShin_rFoot,rFoot_x,rFoot_y,rFoot_z,rFoot_parent,lButtock_x,lButtock_y,lButtock_z,lButtock_parent,lButtock_lThigh,lThigh_x,lThigh_y,lThigh_z,lThigh_parent,lThigh_lShin,lShin_x,lShin_y,lShin_z,lShin_parent,lShin_lFoot,lFoot_x,lFoot_y,lFoot_z,lFoot_parent,
48,18.6011,65.8514,0.9178,0,111.961,64.2092,155.55,0,0,0,111.961,0.359909,0,0,0,0.359909,14.0707,3.26231,14.0707,8.0837,1.1603,2.1685,3.26231,30.1393,0,0,0,30.1393,0.0197823,-12.5395,6.9435,-2.8927,0.0197823,0,0,0,14.0707,96.6539,52.6899,53.1834,3.505,96.6539,41.7646,-41.7735,73.1249,-41.5523,41.7646,102.067,-6.0837,-3.6982,-3.3404,102.067,0,0,0,14.0707,96.6539,50.1416,-82.8075,-41.4087,96.6539,101.175,-23.3018,-52.3846,9.6635,101.175,55.947,-11.5137,3.1277,3.5987,55.947,0,0,0,155.55,111.594,-8.9571,11.3984,-5.7343,111.594,62.3784,16.264,0,-0.6178,62.3784,23.878,-7.1032,0,-6.4662,23.878,0,0,0,64.2092,111.594,-39.9228,1.623,7.8256,111.594,93.4358,19.7248,0,3.2559,93.4358,27.4198,-9.9529,0,24.8823,27.4198,
49,19.0632,66.2608,0.1288,0,112.581,64.4491,155.987,0,0,0,112.581,0.359909,0,0,0,0.359909,14.0707,3.26231,14.0707,8.816,1.9714,2.984,3.26231,30.8993,0,0,0,30.8993,0,-12.9712,9.4771,-6.4531,0,0,0,0,14.0707,96.6539,54.439,53.7861,1.911,96.6539,41.0817,-42.2235,73.9715,-42.1437,41.0817,103.414,-6.0314,-3.6503,-3.3515,103.414,0,0,0,14.0707,96.6539,51.327,-83.181,-42.5343,96.6539,102.867,-22.7101,-51.0894,9.2448,102.867,54.3563,-7.6434,3.1276,3.745,54.3563,0,0,0,155.987,111.594,-9.4646,9.1395,-6.6629,111.594,62.9616,13.5,0,1.4639,62.9616,21.2473,-7.1158,0,-6.4512,21.2473,0,0,0,64.4491,111.594,-42.1564,1.2196,9.1863,111.594,95.7518,20.8784,0,2.5315,95.7518,28.5249,-9.9507,0,23.9722,28.5249,
50,19.6169,66.037,-0.2454,0,113.314,65.2565,155.75,0,0,0,113.314,0.360994,0,0,0,0.360994,14.0707,3.26213,14.0707,9.5867,2.6773,3.1636,3.26213,31.6556,0,0,0,31.6556,0,-13.7716,11.658,-8.4323,0,0,0,0,14.0707,96.6539,54.2456,53.7503,1.5724,96.6539,40.7415,-41.4633,73.8013,-41.6071,40.7415,102.505,-5.9601,-3.6066,-3.346,102.505,0,0,0,14.0707,96.6539,51.5084,-83.9325,-42.0766,96.6539,103.272,-21.8084,-50.6988,8.1094,103.272,53.2198,-4.111,3.1275,3.7447,53.2198,0,0,0,155.75,111.594,-10.9339,9.0534,-6.4051,111.594,64.4079,11.3154,0,4.6029,64.4079,19.7065,-7.1155,0,-6.4516,19.7065,0,0,0,65.2565,111.594,-43.2239,0.1556,9.6898,111.594,96.8487,20.7963,0,2.3068,96.8487,28.4329,-9.9491,0,24.3451,28.4329,
51,19.8513,65.5059,-0.4091,0,113.852,66.196,155.071,0,0,0,113.852,0.359909,0,0,0,0.359909,14.0707,3.26219,14.0707,9.4184,2.5406,2.4536,3.26219,31.45,0,0,0,31.45,0,-14.0146,11.5886,-6.5352,0,0,0,0,14.0707,96.6539,55.14,52.5802,2.1062,96.6539,40.0963,-41.2015,74.6732,-42.5222,40.0963,103.702,-5.9565,-3.6019,-3.3312,103.702,0,0,0,14.0707,96.6539,51.27,-84.1101,-41.633,96.6539,102.994,-21.2243,-51.2499,7.3067,102.994,53.2526,-3.597,3.1275,3.6594,53.2526,0,0,0,155.071,111.594,-11.4501,9.1318,-6.1764,111.594,64.9062,9.7559,0,6.9069,64.9062,19.0262,-7.108,0,-6.4605,19.0262,0,0,0,66.196,111.594,-43.9481,0.1855,9.8967,111.594,97.5845,20.9839,0,2.318,97.5845,28.6207,-9.9515,0,24.834,28.6207,
52,19.9328,65.4855,-0.4357,0,114.079,66.5644,154.821,0,0,0,114.079,0.359909,0,0,0,0.359909,14.0707,3.26219,14.0707,7.7884,1.118,0.6252,3.26219,29.7939,0,0,0,29.7939,0,-13.4238,7.474,1.4097,0,0,0,0,14.0707,96.6539,57.6626,51.2099,2.3483,96.6539,39.1268,-41.2149,76.8228,-44.7831,39.1268,106.938,-5.9949,-3.617,-3.3149,106.938,0,0,0,14.0707,96.6539,51.4156,-84.4669,-41.9322,96.6539,103.605,-19.8463,-50.9943,6.0097,103.605,52.1642,-5.622,3.1275,3.5466,52.1642,0,0,0,154.821,111.594,-11.2622,8.472,-6.3738,111.594,64.7356,9.1773,0,7.7111,64.7356,18.8492,-7.1115,0,-6.4563,18.8492,0,0,0,66.5644,111.594,-44.9875,0.2634,10.0105,111.594,98.6266,22.2287,0,1.8955,98.6266,29.8498,-9.9515,0,24.4479,29.8498,
53,19.9068,65.5803,-0.3582,0,114.105,66.682,154.686,0,0,0,114.105,0.360994,0,0,0,0.360994,14.0707,3.26225,14.0707,6.1798,-0.5677,-1.1496,3.26225,28.2028,0,0,0,28.2028,0,-12.8505,2.4832,10.5101,0,0,0,0,14.0707,96.6539,59.3165,50.517,2.7564,96.6539,38.9508,-40.3993,78.6236,-46.5129,38.9508,108.961,-6.0274,-3.6287,-3.3041,108.961,0,0,0,14.0707,96.6539,51.1446,-85.3935,-42.0959,96.6539,104.45,-18.0543,-49.4093,4.2451,104.45,49.5813,-7.7486,3.1275,3.4636,49.5813,0,0,0,154.686,111.594,-11.1738,8.0302,-6.7141,111.594,64.6745,9.4757,0,8.5419,64.6745,19.4957,-7.1144,0,-6.4529,19.4957,0,0,0,66.682,111.594,-45.5124,0.1276,10.0313,111.594,99.1497,23.1388,0,1.3605,99.1497,30.7501,-9.9502,0,24.3596,30.7501,
54,19.8378,65.4038,-0.3273,0,114.11,66.9061,154.378,0,0,0,114.11,0.35882,0,0,0,0.35882,14.0707,3.26213,14.0707,5.5997,-1.436,-1.9018,3.26213,27.6392,0,0,0,27.6392,0,-12.7253,-0.0727,15.2336,0,0,0,0,14.0707,96.6539,59.5733,50.6013,3.3845,96.6539,39.6369,-39.1177,79.8303,-47.2691,39.6369,109.543,-6.0391,-3.6323,-3.3012,109.543,0,0,0,14.0707,96.6539,50.548,-85.9996,-41.9633,96.6539,104.642,-17.1073,-48.2795,3.0205,104.642,47.8579,-8.5808,3.1275,3.438,47.8579,0,0,0,154.378,111.594,-11.219,8.0871,-7.0228,111.594,64.7432,9.7207,0,9.6065,64.7432,20.2311,-7.111,0,-6.4569,20.2311,0,0,0,66.9061,111.594,-45.6996,0.2118,10.0169,111.594,99.3349,23.6591,0,1.1838,99.3349,31.2692,-9.9508,0,24.6465,31.2692,
55,19.8367,65.319,-0.3616,0,114.11,66.996,154.252,0,0,0,114.11,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,5.6266,-1.5693,-1.9416,3.26225,27.665,0,0,0,27.665,0,-12.7855,-0.458,15.9753,0,0,0,0,14.0707,96.6539,59.5414,51.0227,3.646,96.6539,40.2904,-38.1367,81.151,-47.4949,40.2904,110.039,-6.0386,-3.6317,-3.302,110.039,0,0,0,14.0707,96.6539,50.0989,-86.3765,-41.8911,96.6539,104.735,-16.9117,-47.7372,2.2401,104.735,47.0002,-8.5857,3.1275,3.4421,47.0002,0,0,0,154.252,111.594,-11.4053,7.9522,-7.1595,111.594,64.9403,9.9554,0,10.1065,64.9403,20.6873,-7.1108,0,-6.4572,20.6873,0,0,0,66.996,111.594,-46.2053,0.3118,10.003,111.594,99.8368,24.4313,0,1.1679,99.8368,32.0412,-9.9514,0,24.5808,32.0412,
56,19.9078,65.3789,-0.4115,0,114.11,66.9464,154.321,0,0,0,114.11,0.360452,0,0,0,0.360452,14.0707,3.26225,14.0707,5.7828,-1.4432,-1.7855,3.26225,27.8162,0,0,0,27.8162,0,-12.8529,-0.0825,15.2997,0,0,0,0,14.0707,96.6539,59.3748,51.3505,3.4432,96.6539,40.4104,-37.4412,82.4059,-47.4531,40.4104,110.497,-6.0355,-3.6305,-3.3032,110.497,0,0,0,14.0707,96.6539,49.6112,-87.0682,-41.9549,96.6539,105.193,-16.8884,-46.6845,1.3613,105.193,45.6248,-8.3886,3.1275,3.4508,45.6248,0,0,0,154.321,111.594,-11.7458,7.628,-7.1692,111.594,65.2818,10.32,0,10.1606,65.2818,21.0229,-7.1129,0,-6.4547,21.0229,0,0,0,66.9464,111.594,-46.8254,0.267,9.9978,111.594,100.453,25.1607,0,1.1474,100.453,32.7704,-9.9508,0,24.4433,32.7704,
57,19.9736,65.3463,-0.4406,0,114.128,66.9652,154.316,0,0,0,114.128,0.360452,0,0,0,0.360452,14.0707,3.26231,14.0707,5.8732,-1.333,-1.6791,3.26231,27.904,0,0,0,27.904,0,-12.8802,0.243,14.7025,0,0,0,0,14.0707,96.6539,58.9842,51.6185,3.174,96.6539,40.3917,-36.7669,83.3656,-47.3729,40.3917,110.718,-6.0336,-3.6299,-3.3037,110.718,0,0,0,14.0707,96.6539,49.0131,-87.7143,-41.9848,96.6539,105.533,-16.845,-45.6424,0.4061,105.533,44.2383,-8.2652,3.1275,3.4552,44.2383,0,0,0,154.316,111.594,-11.919,7.5592,-7.1462,111.594,65.4529,10.4771,0,10.013,65.4529,21.0808,-7.1122,0,-6.4555,21.0808,0,0,0,66.9652,111.594,-47.2293,0.2698,9.9979,111.594,100.854,25.6438,0,1.1518,100.854,33.2534,-9.9507,0,24.5467,33.2534,
